system:index,date,lake_bottom_temperature,.geo
19890515,1989-05-15,2.225066274396814E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890516,1989-05-16,2.2259759091329598E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890517,1989-05-17,2.2271815679600066E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890518,1989-05-18,2.228445836919757E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890519,1989-05-19,2.229774335228827E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890520,1989-05-20,2.2310528824939358E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890521,1989-05-21,2.232088899306972E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890522,1989-05-22,2.2326748479434398E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890523,1989-05-23,2.2333504923055524E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890524,1989-05-24,2.2340572777779776E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890525,1989-05-25,2.2346809761107612E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890526,1989-05-26,2.234541317854591E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890527,1989-05-27,2.2337834294406033E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890528,1989-05-28,2.2336765632083076E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890529,1989-05-29,2.2339091158087558E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890530,1989-05-30,2.233861157160014E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890531,1989-05-31,2.2320990266556942E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890601,1989-06-01,2.231084422960863E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890602,1989-06-02,2.2306175183046955E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890603,1989-06-03,2.2301384866163665E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890604,1989-06-04,2.2298353330023873E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890605,1989-06-05,2.2292710106710467E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890606,1989-06-06,2.2289305244430798E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890607,1989-06-07,2.2282940142492488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890608,1989-06-08,2.2283727387238652E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890609,1989-06-09,2.2291369642256406E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890610,1989-06-10,2.230209707927327E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890611,1989-06-11,2.231392326843652E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890612,1989-06-12,2.2329877993690613E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890613,1989-06-13,2.2343812024191308E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890614,1989-06-14,2.2353984266672358E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890615,1989-06-15,2.2361670850875843E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890616,1989-06-16,2.2367574971258938E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890617,1989-06-17,2.2367843400143263E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890618,1989-06-18,2.2365540679469916E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890619,1989-06-19,2.2365839984065646E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890620,1989-06-20,2.2374456093149918E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890621,1989-06-21,2.2382701280059642E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890622,1989-06-22,2.23756048667677E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890623,1989-06-23,2.2367684706594545E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890624,1989-06-24,2.2370833349643433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890625,1989-06-25,2.2376236269193208E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890626,1989-06-26,2.2381462904147327E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890627,1989-06-27,2.237533052987573E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890628,1989-06-28,2.2359693733544245E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890629,1989-06-29,2.23505375539338E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890630,1989-06-30,2.2352360188555792E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890701,1989-07-01,2.2358300424059623E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890702,1989-07-02,2.2358408724222603E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890703,1989-07-03,2.235589623444625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890704,1989-07-04,2.235694732639261E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890705,1989-07-05,2.2363901212935504E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890706,1989-07-06,2.2379035403940183E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890707,1989-07-07,2.2391271897588882E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890708,1989-07-08,2.2391987634521395E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890709,1989-07-09,2.2393835365037918E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890710,1989-07-10,2.2393621841118184E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890711,1989-07-11,2.2390540906716713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890712,1989-07-12,2.239220958514313E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890713,1989-07-13,2.2395266109285414E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890714,1989-07-14,2.239374061793216E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890715,1989-07-15,2.2389788139055055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890716,1989-07-16,2.2394705115859088E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890717,1989-07-17,2.2400152605989477E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890718,1989-07-18,2.240376816053985E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890719,1989-07-19,2.2400546297066635E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890720,1989-07-20,2.239658091037172E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890721,1989-07-21,2.2403223475089568E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890722,1989-07-22,2.241526539163379E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890723,1989-07-23,2.2424375139388525E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890724,1989-07-24,2.2428701701057267E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890725,1989-07-25,2.243055447933026E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890726,1989-07-26,2.242986378032301E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890727,1989-07-27,2.2423707800866354E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890728,1989-07-28,2.241712931176896E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890729,1989-07-29,2.24178346910042E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890730,1989-07-30,2.2416420047748366E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890731,1989-07-31,2.240694471803466E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890801,1989-08-01,2.239217931424712E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890802,1989-08-02,2.238587694262014E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890803,1989-08-03,2.2386720103226268E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890804,1989-08-04,2.2393313567600876E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890805,1989-08-05,2.2401157884998375E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890806,1989-08-06,2.2410122660561627E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890807,1989-08-07,2.2414588506485662E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890808,1989-08-08,2.2414408725757483E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890809,1989-08-09,2.2415597289055783E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890810,1989-08-10,2.241804086003126E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890811,1989-08-11,2.2412867523303056E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890812,1989-08-12,2.240938502784561E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890813,1989-08-13,2.2407350968786716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890814,1989-08-14,2.2407499089051294E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890815,1989-08-15,2.2413809428371018E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890816,1989-08-16,2.2418142723489857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890817,1989-08-17,2.2415544672909594E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890818,1989-08-18,2.2413316390463617E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890819,1989-08-19,2.2415248189866412E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890820,1989-08-20,2.2423013834619072E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890821,1989-08-21,2.2428975655717212E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890822,1989-08-22,2.2432707813043386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890823,1989-08-23,2.2428953204630196E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890824,1989-08-24,2.2423037198971498E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890825,1989-08-25,2.2419427181451607E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890826,1989-08-26,2.2419415830900556E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890827,1989-08-27,2.2413769957878458E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890828,1989-08-28,2.2396060013234234E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890829,1989-08-29,2.238396228889532E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890830,1989-08-30,2.2385531304292846E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890831,1989-08-31,2.2389691978266352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890901,1989-09-01,2.2385712269803733E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890902,1989-09-02,2.2378406320236647E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890903,1989-09-03,2.2369688579998726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890904,1989-09-04,2.2364226703991753E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890905,1989-09-05,2.2361456276392418E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890906,1989-09-06,2.2361894435067207E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890907,1989-09-07,2.236710899774044E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890908,1989-09-08,2.237309578139546E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890909,1989-09-09,2.237938515311368E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890910,1989-09-10,2.238540796947544E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890911,1989-09-11,2.2390261346571177E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890912,1989-09-12,2.2394042488239837E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890913,1989-09-13,2.2394085838312364E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890914,1989-09-14,2.238937605951503E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890915,1989-09-15,2.2388725967926514E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890916,1989-09-16,2.2395756329738167E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890917,1989-09-17,2.24029966349693E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890918,1989-09-18,2.241078733268123E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890919,1989-09-19,2.241349529417358E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890920,1989-09-20,2.2410009862285691E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890921,1989-09-21,2.241355599640187E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890922,1989-09-22,2.2415741001151264E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890923,1989-09-23,2.2405263853661805E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890924,1989-09-24,2.2396690773825687E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890925,1989-09-25,2.2392926339570194E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890926,1989-09-26,2.239057399254465E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890927,1989-09-27,2.2387881809322554E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890928,1989-09-28,2.2379473886673006E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890929,1989-09-29,2.236318884848983E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890930,1989-09-30,2.2351667471464676E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891001,1989-10-01,2.2349539632522634E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891002,1989-10-02,2.2346670818062377E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891003,1989-10-03,2.234127616544778E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891004,1989-10-04,2.233322849211195E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891005,1989-10-05,2.233496026238459E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891006,1989-10-06,2.2340206402716017E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891007,1989-10-07,2.2339829608403867E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891008,1989-10-08,2.2332801707453972E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891009,1989-10-09,2.2322033649013686E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891010,1989-10-10,2.2315713200193888E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891011,1989-10-11,2.2309189466979432E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891012,1989-10-12,2.2309916394711488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891013,1989-10-13,2.2312893589099514E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891014,1989-10-14,2.2312872860260335E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891015,1989-10-15,2.2307996064622205E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891016,1989-10-16,2.2303118130007374E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891017,1989-10-17,2.2300819372649658E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891018,1989-10-18,2.2307480733925372E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891019,1989-10-19,2.231635197971452E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891020,1989-10-20,2.232251337008595E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891021,1989-10-21,2.233643902978931E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891022,1989-10-22,2.234813826043977E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891023,1989-10-23,2.235767156354727E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891024,1989-10-24,2.236274381236683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891025,1989-10-25,2.2364741065240029E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891026,1989-10-26,2.236676273702632E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891027,1989-10-27,2.2363232734853303E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891028,1989-10-28,2.2354509050553808E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891029,1989-10-29,2.2342085280397314E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891030,1989-10-30,2.2352191759487596E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891031,1989-10-31,2.236061727881534E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891101,1989-11-01,2.2362863973306346E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891102,1989-11-02,2.23590565975896E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891103,1989-11-03,2.2344310687813002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891104,1989-11-04,2.2320101015214396E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891105,1989-11-05,2.2291239789751935E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891106,1989-11-06,2.226692042877736E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891107,1989-11-07,2.2250637380160984E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891108,1989-11-08,2.2249235644525343E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891109,1989-11-09,2.2241845260106927E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891110,1989-11-10,2.2233432726032954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891111,1989-11-11,2.222796772229903E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891112,1989-11-12,2.2227853575022474E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891113,1989-11-13,2.2226671679495165E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891114,1989-11-14,2.2215229932201877E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891115,1989-11-15,2.2195235856428355E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891116,1989-11-16,2.2174576576672113E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891117,1989-11-17,2.2161215375611243E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891118,1989-11-18,2.216238275231614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891119,1989-11-19,2.2168784229968452E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891120,1989-11-20,2.2176142291822064E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891121,1989-11-21,2.2183302893706053E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891122,1989-11-22,2.2184169272033906E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891123,1989-11-23,2.215259526741141E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891124,1989-11-24,2.2115471969456074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891125,1989-11-25,2.2089057809248385E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891126,1989-11-26,2.204392595378691E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891127,1989-11-27,2.2011413952577665E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891128,1989-11-28,2.1992835090734744E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891129,1989-11-29,2.197732569210442E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891130,1989-11-30,2.1967459600902838E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891201,1989-12-01,2.1964309372179544E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891202,1989-12-02,2.1956628726790044E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891203,1989-12-03,2.1945556421142477E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891204,1989-12-04,2.193398574267454E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891205,1989-12-05,2.1922079512166902E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891206,1989-12-06,2.1911335275561404E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891207,1989-12-07,2.1903725909165493E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891208,1989-12-08,2.189843281160733E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891209,1989-12-09,2.1891521336795726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891210,1989-12-10,2.1881594116438913E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891211,1989-12-11,2.1875303084772992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891212,1989-12-12,2.18780695567828E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891213,1989-12-13,2.1899895839408565E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891214,1989-12-14,2.1940302717948568E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891215,1989-12-15,2.1982031370965418E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891216,1989-12-16,2.201774174866169E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891217,1989-12-17,2.204359323076082E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891218,1989-12-18,2.2053583809797356E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891219,1989-12-19,2.2058403646026295E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891220,1989-12-20,2.2064875461206335E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891221,1989-12-21,2.2086545517426145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891222,1989-12-22,2.2096864003046766E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891223,1989-12-23,2.2078518215963894E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891224,1989-12-24,2.2068338564107302E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891225,1989-12-25,2.2058293110240063E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891226,1989-12-26,2.2050053610844272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19891227,1989-12-27,2.2039571158489355E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
