system:index,date,surface_net_solar_radiation_sum,.geo
19850706,1985-07-06,1.461488135714835E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850707,1985-07-07,1.7590005748015162E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850708,1985-07-08,1.7703206335648473E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850709,1985-07-09,1.548960305011871E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850710,1985-07-10,1.4079873720183139E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850711,1985-07-11,1.3673896052082361E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850712,1985-07-12,1.6082907569909293E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850713,1985-07-13,1.7742768568404594E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850714,1985-07-14,1.5631513221885814E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850715,1985-07-15,1.2657973196837447E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850716,1985-07-16,1.1360512491443113E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850717,1985-07-17,1.6043471447494162E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850718,1985-07-18,1.2027314528125889E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850719,1985-07-19,1.0746327005299195E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850720,1985-07-20,1.212463165675321E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850721,1985-07-21,1.4211136816038373E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850722,1985-07-22,1.630064733056414E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850723,1985-07-23,1.4723081355275492E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850724,1985-07-24,1.7232572546402652E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850725,1985-07-25,1.6253155092499307E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850726,1985-07-26,1.1790273465404957E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850727,1985-07-27,1.2336481227239176E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850728,1985-07-28,1.1280795734112416E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850729,1985-07-29,1.0974833688490857E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850730,1985-07-30,1.0610041228901633E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850731,1985-07-31,1.0686374961381514E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850801,1985-08-01,1.1722103951444342E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850802,1985-08-02,1.3353184122027469E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850803,1985-08-03,1.1508639047976053E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850804,1985-08-04,1.0727138029140012E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850805,1985-08-05,9.69508794410448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850806,1985-08-06,1.1809891027726648E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850807,1985-08-07,1.0768833027525332E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850808,1985-08-08,1.241273720197014E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850809,1985-08-09,1.3418194674128648E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850810,1985-08-10,9.914885364438996E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850811,1985-08-11,1.1822693293857377E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850812,1985-08-12,1.0252429163168627E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850813,1985-08-13,1.2095168985189678E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850814,1985-08-14,1.2878963796768941E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850815,1985-08-15,1.2063429089638941E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850816,1985-08-16,1.2293297077692744E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850817,1985-08-17,1.169907032594089E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850818,1985-08-18,1.2469943054451725E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850819,1985-08-19,1.1241017335903322E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850820,1985-08-20,1.1709288340185902E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850821,1985-08-21,1.3488612094954771E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850822,1985-08-22,1.1634780002665719E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850823,1985-08-23,1.0737361268118996E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850824,1985-08-24,8.836402951537094E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850825,1985-08-25,9.234794717888883E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850826,1985-08-26,1.0368689940419326E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850827,1985-08-27,1.255077298584173E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850828,1985-08-28,1.4673391119111836E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850829,1985-08-29,1.4573301472620283E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850830,1985-08-30,1.403444511574441E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850831,1985-08-31,9.17636429003943E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850901,1985-09-01,9.341677322279395E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850902,1985-09-02,1.1592229348722523E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850903,1985-09-03,7.749070010061334E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850904,1985-09-04,9.58186893692961E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850905,1985-09-05,8.327451409618305E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850906,1985-09-06,1.05849195463696E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850907,1985-09-07,1.3114895957715668E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850908,1985-09-08,1.2140883130579922E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850909,1985-09-09,9.60059208876055E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850910,1985-09-10,1.2556614826015746E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850911,1985-09-11,1.2499643852257215E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850912,1985-09-12,1.2419416895746668E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850913,1985-09-13,1.074656546283295E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850914,1985-09-14,9.901002818369785E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850915,1985-09-15,7.648691337772697E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850916,1985-09-16,9.21625297825423E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850917,1985-09-17,9.247938951639125E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850918,1985-09-18,1.1121957806575135E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850919,1985-09-19,1.1151874252907555E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850920,1985-09-20,1.0015895031279275E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850921,1985-09-21,1.0851057001784723E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850922,1985-09-22,1.0414950472774623E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850923,1985-09-23,9.351602679808424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850924,1985-09-24,9.783241953215281E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850925,1985-09-25,9.448389449371559E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850926,1985-09-26,1.0134073546508562E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850927,1985-09-27,1.033448290397886E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850928,1985-09-28,1.0379191096978934E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850929,1985-09-29,1.0239319200462012E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19850930,1985-09-30,1.0085306311333348E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851001,1985-10-01,8.931050473130535E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851002,1985-10-02,8.228776529924994E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851003,1985-10-03,8.239362295898414E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851004,1985-10-04,7.3619570308302E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851005,1985-10-05,6.010033752183996E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851006,1985-10-06,7.975756049606406E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851007,1985-10-07,8.071425548689167E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851008,1985-10-08,6.748160037814078E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851009,1985-10-09,5.44154640123275E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851010,1985-10-10,7.571734517491725E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851011,1985-10-11,8.784279194944169E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851012,1985-10-12,8.124904735273488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851013,1985-10-13,8.575555813044178E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851014,1985-10-14,8.625495112849957E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851015,1985-10-15,7.084238946185428E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851016,1985-10-16,7.089708014214742E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851017,1985-10-17,6.636014582627573E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851018,1985-10-18,6.24900397487341E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851019,1985-10-19,5.600957633073521E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851020,1985-10-20,7.68132837550226E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851021,1985-10-21,7.253761831859435E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851022,1985-10-22,6.640062440399195E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851023,1985-10-23,7.156380124404106E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851024,1985-10-24,6.963341884527905E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851025,1985-10-25,6.517274505283774E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851026,1985-10-26,5.527671224214123E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851027,1985-10-27,5.610255725042754E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851028,1985-10-28,5.855818843680914E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851029,1985-10-29,5.390133892607805E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851030,1985-10-30,5.945579935105818E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851031,1985-10-31,4.648046803451358E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851101,1985-11-01,4.380924263755384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851102,1985-11-02,4.72690814829926E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851103,1985-11-03,4.660793582673546E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851104,1985-11-04,3.496612043039498E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851105,1985-11-05,1.8399344069721128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851106,1985-11-06,4.301350194984622E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851107,1985-11-07,4.032037803113041E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851108,1985-11-08,2.945525099424764E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851109,1985-11-09,3.7585178391842295E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851110,1985-11-10,2.9666263468515913E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851111,1985-11-11,4.976276262710875E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851112,1985-11-12,3.546192526180076E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851113,1985-11-13,3.8431834285110977E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851114,1985-11-14,4.409253393095076E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851115,1985-11-15,4.410296364165957E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851116,1985-11-16,4.1849857817670186E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851117,1985-11-17,3.363315364139533E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851118,1985-11-18,4.373899910165656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851119,1985-11-19,2.638434201941784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851120,1985-11-20,3.0605878638955063E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851121,1985-11-21,2.1511332082688076E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851122,1985-11-22,2.3026456163739927E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851123,1985-11-23,2.725638457333467E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851124,1985-11-24,2.843058748141736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851125,1985-11-25,3.067157078658286E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851126,1985-11-26,3.0770421938633735E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851127,1985-11-27,3.2535293985985586E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851128,1985-11-28,2.8862727161539194E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851129,1985-11-29,2.4991032673205186E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851130,1985-11-30,2.2665439492166187E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851201,1985-12-01,3.6643323677657266E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851202,1985-12-02,3.702256741571249E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851203,1985-12-03,3.1098376496478047E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851204,1985-12-04,3.177929460899561E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851205,1985-12-05,2.9445556301890127E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851206,1985-12-06,2.2814590203436562E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851207,1985-12-07,2.1324014783113818E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851208,1985-12-08,1.5755834632256118E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851209,1985-12-09,1.8756987420356714E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851210,1985-12-10,2.5252482564066494E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851211,1985-12-11,2.9015608461909473E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851212,1985-12-12,3.4086084149495654E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851213,1985-12-13,3.3151760815961694E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851214,1985-12-14,2.1201064092755632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851215,1985-12-15,2.41223515840459E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851216,1985-12-16,2.467197766778112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851217,1985-12-17,2.427299114834754E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851218,1985-12-18,1.9503149807151077E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851219,1985-12-19,2.368143251969418E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851220,1985-12-20,2.804869030102031E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851221,1985-12-21,3.735341183291826E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851222,1985-12-22,3.2188242237342812E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851223,1985-12-23,1.9551058714483887E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851224,1985-12-24,1.2136438916787158E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851225,1985-12-25,1.9303988861473472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851226,1985-12-26,2.6810027495955107E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851227,1985-12-27,2.1551169091505908E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851228,1985-12-28,1.4755431724473872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851229,1985-12-29,2.454161915487286E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851230,1985-12-30,3.122575956984788E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19851231,1985-12-31,2.438593911973794E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860101,1986-01-01,1.9502595375471692E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860102,1986-01-02,2.2776046826058438E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860103,1986-01-03,2.0791038311733535E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860104,1986-01-04,3.1030978909224043E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860105,1986-01-05,1.8365626326192812E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860106,1986-01-06,2.693011804522489E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860107,1986-01-07,2.1250230795688936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860108,1986-01-08,1.6584052145535745E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860109,1986-01-09,1.6763605001419048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860110,1986-01-10,1.570533542781687E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860111,1986-01-11,1.9759140101248936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860112,1986-01-12,3.041680029748582E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860113,1986-01-13,1.816357208095872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860114,1986-01-14,1.4407653096460618E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860115,1986-01-15,2.7308537914709834E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860116,1986-01-16,3.276070524971979E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860117,1986-01-17,2.672330959300234E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860118,1986-01-18,1.7699756696196338E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860119,1986-01-19,2.198653782889791E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860120,1986-01-20,3.3628311613459443E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860121,1986-01-21,2.6600193179708096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860122,1986-01-22,3.150566385870269E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860123,1986-01-23,8.002618136551853E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860124,1986-01-24,3.7145227917689683E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860125,1986-01-25,4.276860591822876E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860126,1986-01-26,3.791137720257075E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860127,1986-01-27,3.3062458589761426E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860128,1986-01-28,3.3560332903797974E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860129,1986-01-29,2.2227740283950938E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860130,1986-01-30,2.566422961025306E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860131,1986-01-31,2.702981694080157E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860201,1986-02-01,2.066229250976919E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860202,1986-02-02,2.7274160891895425E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860203,1986-02-03,3.1580317605296357E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860204,1986-02-04,3.673448689173762E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860205,1986-02-05,2.422894952925009E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860206,1986-02-06,3.4972509039186865E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860207,1986-02-07,4.300935005179987E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860208,1986-02-08,5.191776834385818E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860209,1986-02-09,5.150378575310629E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860210,1986-02-10,5.148939071102367E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860211,1986-02-11,5.281859304511137E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860212,1986-02-12,6.254084780616687E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
