system:index,date,soil_temperature_level_1,.geo
19910613,1991-06-13,2.2745941579303265E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910614,1991-06-14,2.2752408206490967E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910615,1991-06-15,2.2818643334360522E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910616,1991-06-16,2.2698914371079972E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910617,1991-06-17,2.2607104847002816E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910618,1991-06-18,2.257884183559831E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910619,1991-06-19,2.2567667228834033E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910620,1991-06-20,2.2565617849276385E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910621,1991-06-21,2.2773144290353063E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910622,1991-06-22,2.287525722214254E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910623,1991-06-23,2.2925379724425536E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910624,1991-06-24,2.2965833096928793E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910625,1991-06-25,2.304696640605672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910626,1991-06-26,2.2973929133170152E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910627,1991-06-27,2.280214451287015E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910628,1991-06-28,2.2720847776817882E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910629,1991-06-29,2.27463505015048E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910630,1991-06-30,2.2861025115342438E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910701,1991-07-01,2.2979905760062134E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910702,1991-07-02,2.2948002824263638E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910703,1991-07-03,2.2986300072051328E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910704,1991-07-04,2.3168141849055755E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910705,1991-07-05,2.3244514410947138E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910706,1991-07-06,2.3137026032486445E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910707,1991-07-07,2.3128749633810353E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910708,1991-07-08,2.314167572403122E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910709,1991-07-09,2.313715099184873E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910710,1991-07-10,2.3224913300017506E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910711,1991-07-11,2.3364378132769072E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910712,1991-07-12,2.3260130705619556E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910713,1991-07-13,2.3191007815846795E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910714,1991-07-14,2.3041653091171467E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910715,1991-07-15,2.3043196943818903E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910716,1991-07-16,2.3121146832152894E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910717,1991-07-17,2.3123674659182045E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910718,1991-07-18,2.3123980902398098E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910719,1991-07-19,2.313949532730134E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910720,1991-07-20,2.3135242670266792E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910721,1991-07-21,2.314599281702972E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910722,1991-07-22,2.3240835098458296E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910723,1991-07-23,2.3292750936944997E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910724,1991-07-24,2.312017554540609E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910725,1991-07-25,2.2931713593526548E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910726,1991-07-26,2.2937277574870634E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910727,1991-07-27,2.3024385218315086E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910728,1991-07-28,2.314740217541925E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910729,1991-07-29,2.3220597346487388E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910730,1991-07-30,2.306520038403074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910731,1991-07-31,2.2976902478618747E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910801,1991-08-01,2.2978537871979904E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910802,1991-08-02,2.3034967398217833E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910803,1991-08-03,2.3124540593517733E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910804,1991-08-04,2.3204717506935892E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910805,1991-08-05,2.3274239448238268E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910806,1991-08-06,2.3345918281583798E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910807,1991-08-07,2.3304923237334615E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910808,1991-08-08,2.306123015051874E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910809,1991-08-09,2.3037239359171367E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910810,1991-08-10,2.3132223317444074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910811,1991-08-11,2.3228760439371812E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910812,1991-08-12,2.322536993640046E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910813,1991-08-13,2.3251831202924407E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910814,1991-08-14,2.328922420288404E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910815,1991-08-15,2.330223964198873E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910816,1991-08-16,2.321795304896827E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910817,1991-08-17,2.3175689392978713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910818,1991-08-18,2.3111226897855818E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910819,1991-08-19,2.3078423149286497E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910820,1991-08-20,2.3122378710384378E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910821,1991-08-21,2.32312300838474E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910822,1991-08-22,2.3237948687329978E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910823,1991-08-23,2.315026901906889E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910824,1991-08-24,2.318885956807983E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910825,1991-08-25,2.3281598624189466E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910826,1991-08-26,2.333419649381004E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910827,1991-08-27,2.3332945615195033E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910828,1991-08-28,2.331205594742474E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910829,1991-08-29,2.3285135044069615E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910830,1991-08-30,2.3263995950593483E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910831,1991-08-31,2.3263022998320436E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910901,1991-09-01,2.3123861380894876E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910902,1991-09-02,2.3089621873342985E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910903,1991-09-03,2.3162112601456887E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910904,1991-09-04,2.3226666331171447E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910905,1991-09-05,2.3230658015363878E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910906,1991-09-06,2.3158391536661977E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910907,1991-09-07,2.3034431857472408E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910908,1991-09-08,2.3005308708342654E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910909,1991-09-09,2.3056184321194473E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910910,1991-09-10,2.3147710460590082E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910911,1991-09-11,2.312423097352172E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910912,1991-09-12,2.3022102026591846E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910913,1991-09-13,2.2975583506789252E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910914,1991-09-14,2.297113236209514E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910915,1991-09-15,2.298206640450601E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910916,1991-09-16,2.3048851660826093E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910917,1991-09-17,2.302461807053501E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910918,1991-09-18,2.2995046420425057E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910919,1991-09-19,2.2994537658386847E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910920,1991-09-20,2.301807593037746E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910921,1991-09-21,2.3115762124265927E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910922,1991-09-22,2.3045488208861583E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910923,1991-09-23,2.2886661956427628E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910924,1991-09-24,2.298160696205811E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910925,1991-09-25,2.2912263811032963E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910926,1991-09-26,2.2752841065228313E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910927,1991-09-27,2.2604149506977144E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910928,1991-09-28,2.2576659525825626E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910929,1991-09-29,2.2636238917591822E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19910930,1991-09-30,2.2621742545269156E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911001,1991-10-01,2.2587220001655287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911002,1991-10-02,2.2577107842249185E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911003,1991-10-03,2.256690128967685E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911004,1991-10-04,2.262428966342909E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911005,1991-10-05,2.2619870476479614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911006,1991-10-06,2.2489764282354373E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911007,1991-10-07,2.2420219595789155E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911008,1991-10-08,2.2476187211129618E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911009,1991-10-09,2.256364990804168E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911010,1991-10-10,2.2714691468329802E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911011,1991-10-11,2.2714051154588383E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911012,1991-10-12,2.257868028445869E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911013,1991-10-13,2.2523313332633358E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911014,1991-10-14,2.2548465656077266E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911015,1991-10-15,2.253238380592518E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911016,1991-10-16,2.251415319307239E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911017,1991-10-17,2.247734583674422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911018,1991-10-18,2.236387215078227E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911019,1991-10-19,2.2213320392436314E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911020,1991-10-20,2.211959223885833E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911021,1991-10-21,2.2101985663040513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911022,1991-10-22,2.208316801318875E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911023,1991-10-23,2.2098356601774985E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911024,1991-10-24,2.216150975716805E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911025,1991-10-25,2.217730608459937E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911026,1991-10-26,2.220546253175222E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911027,1991-10-27,2.2275293426147705E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911028,1991-10-28,2.23140733940783E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911029,1991-10-29,2.2293168919547275E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911030,1991-10-30,2.2237231924615777E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911031,1991-10-31,2.2250864676923135E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911101,1991-11-01,2.2344023385434657E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911102,1991-11-02,2.2394141796049553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911103,1991-11-03,2.244876388256989E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911104,1991-11-04,2.229954500180118E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911105,1991-11-05,2.214090484405609E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911106,1991-11-06,2.2033190697614676E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911107,1991-11-07,2.2129935190646833E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911108,1991-11-08,2.2235722832521313E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911109,1991-11-09,2.2169223657953912E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911110,1991-11-10,2.200511927132545E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911111,1991-11-11,2.201924752937495E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911112,1991-11-12,2.214600372001541E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911113,1991-11-13,2.2178347643813163E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911114,1991-11-14,2.208413363542251E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911115,1991-11-15,2.2082460109845996E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911116,1991-11-16,2.2020298211119702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911117,1991-11-17,2.19852592865718E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911118,1991-11-18,2.216058481319973E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911119,1991-11-19,2.2114827051346672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911120,1991-11-20,2.1985578273235762E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911121,1991-11-21,2.1922760403581315E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911122,1991-11-22,2.1861173709833708E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911123,1991-11-23,2.1847777064022857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911124,1991-11-24,2.17903378044883E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911125,1991-11-25,2.1824151456221738E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911126,1991-11-26,2.195694365611241E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911127,1991-11-27,2.1985812703198218E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911128,1991-11-28,2.1986160414667195E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911129,1991-11-29,2.1965468562398395E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911130,1991-11-30,2.1984692511710626E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911201,1991-12-01,2.19338289246958E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911202,1991-12-02,2.1853875312845242E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911203,1991-12-03,2.1798355756545365E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911204,1991-12-04,2.1729346528002897E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911205,1991-12-05,2.1709012365535536E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911206,1991-12-06,2.1692657611724657E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911207,1991-12-07,2.1631348190354145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911208,1991-12-08,2.161696949719244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911209,1991-12-09,2.1610477788778722E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911210,1991-12-10,2.1607195972360522E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911211,1991-12-11,2.161910645191704E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911212,1991-12-12,2.163595928863834E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911213,1991-12-13,2.1605448552762222E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911214,1991-12-14,2.1595577728914592E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911215,1991-12-15,2.1640362995228058E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911216,1991-12-16,2.1753468649801847E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911217,1991-12-17,2.1837077431815946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911218,1991-12-18,2.1941298000026637E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911219,1991-12-19,2.2027287897945243E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911220,1991-12-20,2.1929371853435582E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911221,1991-12-21,2.1997024299979174E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911222,1991-12-22,2.2169392118139553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911223,1991-12-23,2.213759391955276E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911224,1991-12-24,2.1964980173805392E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911225,1991-12-25,2.17739152280971E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911226,1991-12-26,2.171529269775368E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911227,1991-12-27,2.1810564283552945E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911228,1991-12-28,2.176750861111982E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911229,1991-12-29,2.1687266370747733E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911230,1991-12-30,2.1691336471548125E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19911231,1991-12-31,2.1691781020075798E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920101,1992-01-01,2.1679848222777683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920102,1992-01-02,2.164674686774084E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920103,1992-01-03,2.167400346711071E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920104,1992-01-04,2.177093329325845E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920105,1992-01-05,2.1858335274590185E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920106,1992-01-06,2.1786216242797267E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920107,1992-01-07,2.1776949727897048E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920108,1992-01-08,2.1964491076703006E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920109,1992-01-09,2.2030770370484257E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920110,1992-01-10,2.1899886803258014E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920111,1992-01-11,2.1839961446027935E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920112,1992-01-12,2.1791803129900968E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920113,1992-01-13,2.1773431696837416E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920114,1992-01-14,2.1717980076837027E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920115,1992-01-15,2.1707925669359696E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920116,1992-01-16,2.17327281745378E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920117,1992-01-17,2.1748876163589782E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920118,1992-01-18,2.1695970542239583E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920119,1992-01-19,2.1687009837542397E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920120,1992-01-20,2.1748532468388692E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920121,1992-01-21,2.1658888450862914E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920122,1992-01-22,2.1549482041305256E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920123,1992-01-23,2.1528658899963313E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920124,1992-01-24,2.1560225536010304E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19920125,1992-01-25,2.1573299052198178E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
