system:index,date,surface_pressure,.geo
19880420,1988-04-20,7.700365809346027E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880421,1988-04-21,7.711569883667334E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880422,1988-04-22,7.690116546055606E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880423,1988-04-23,7.677076729174255E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880424,1988-04-24,7.66560744709273E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880425,1988-04-25,7.666365352492905E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880426,1988-04-26,7.688689314717273E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880427,1988-04-27,7.700003779254E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880428,1988-04-28,7.69910062646495E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880429,1988-04-29,7.662277266275473E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880430,1988-04-30,7.655015057183978E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880501,1988-05-01,7.615630131725688E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880502,1988-05-02,7.609369874691083E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880503,1988-05-03,7.63655380425176E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880504,1988-05-04,7.65263495395757E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880505,1988-05-05,7.682751305800635E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880506,1988-05-06,7.70747974925057E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880507,1988-05-07,7.682766735807162E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880508,1988-05-08,7.694825499422107E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880509,1988-05-09,7.720855614597414E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880510,1988-05-10,7.707758299988466E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880511,1988-05-11,7.666365307027362E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880512,1988-05-12,7.62187589121122E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880513,1988-05-13,7.636428421768938E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880514,1988-05-14,7.655201666832133E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880515,1988-05-15,7.65956289225364E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880516,1988-05-16,7.666525351198953E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880517,1988-05-17,7.660934998628735E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880518,1988-05-18,7.663030439500081E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880519,1988-05-19,7.690486799360057E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880520,1988-05-20,7.75254810583519E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880521,1988-05-21,7.76607923170441E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880522,1988-05-22,7.72456458377491E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880523,1988-05-23,7.693135851485136E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880524,1988-05-24,7.711111284434369E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880525,1988-05-25,7.695317641485764E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880526,1988-05-26,7.683220827011412E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880527,1988-05-27,7.673473067037225E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880528,1988-05-28,7.64139356059014E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880529,1988-05-29,7.638939750343198E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880530,1988-05-30,7.656335816165034E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880531,1988-05-31,7.693753773773383E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880601,1988-06-01,7.714223056443472E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880602,1988-06-02,7.727711249591345E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880603,1988-06-03,7.688222091260336E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880604,1988-06-04,7.681134836485593E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880605,1988-06-05,7.711049114249689E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880606,1988-06-06,7.708122369863484E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880607,1988-06-07,7.688439773540305E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880608,1988-06-08,7.687880082237936E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880609,1988-06-09,7.690618935527037E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880610,1988-06-10,7.685307223160764E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880611,1988-06-11,7.661652548730214E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880612,1988-06-12,7.664983197332765E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880613,1988-06-13,7.683470009346931E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880614,1988-06-14,7.683294744803217E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880615,1988-06-15,7.69863289626496E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880616,1988-06-16,7.683148334366661E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880617,1988-06-17,7.681912625703024E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880618,1988-06-18,7.704871650614084E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880619,1988-06-19,7.739535681918149E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880620,1988-06-20,7.735991536674037E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880621,1988-06-21,7.726088907933487E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880622,1988-06-22,7.747597749479231E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880623,1988-06-23,7.745811690143929E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880624,1988-06-24,7.712568415269806E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880625,1988-06-25,7.704039635173524E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880626,1988-06-26,7.684816563168204E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880627,1988-06-27,7.675568989575078E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880628,1988-06-28,7.66537618332926E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880629,1988-06-29,7.66676822962153E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880630,1988-06-30,7.658294328902528E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880701,1988-07-01,7.6275616274117E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880702,1988-07-02,7.616231032094757E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880703,1988-07-03,7.595629216491513E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880704,1988-07-04,7.613144098138199E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880705,1988-07-05,7.63263093123396E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880706,1988-07-06,7.706535081200476E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880707,1988-07-07,7.736407384423303E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880708,1988-07-08,7.728563178827039E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880709,1988-07-09,7.745212834426286E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880710,1988-07-10,7.740334387452309E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880711,1988-07-11,7.73405193600422E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880712,1988-07-12,7.732506510584494E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880713,1988-07-13,7.681317551437582E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880714,1988-07-14,7.715749248205988E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880715,1988-07-15,7.740249915817885E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880716,1988-07-16,7.736700979103333E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880717,1988-07-17,7.71710962434714E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880718,1988-07-18,7.724863141371762E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880719,1988-07-19,7.716004814462027E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880720,1988-07-20,7.720754981100578E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880721,1988-07-21,7.730008876546347E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880722,1988-07-22,7.714309444775262E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880723,1988-07-23,7.681896923714557E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880724,1988-07-24,7.720219816694218E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880725,1988-07-25,7.741328406725581E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880726,1988-07-26,7.731632447343289E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880727,1988-07-27,7.750256192499536E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880728,1988-07-28,7.714870802634471E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880729,1988-07-29,7.714743500802269E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880730,1988-07-30,7.744079344107077E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880731,1988-07-31,7.739817964937108E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880801,1988-08-01,7.717065311033755E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880802,1988-08-02,7.701651904935648E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880803,1988-08-03,7.690300463689241E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880804,1988-08-04,7.717734240752237E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880805,1988-08-05,7.728517213375052E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880806,1988-08-06,7.72478962256292E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880807,1988-08-07,7.714813358088783E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880808,1988-08-08,7.705870019657541E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880809,1988-08-09,7.709691525382956E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880810,1988-08-10,7.686094550910744E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880811,1988-08-11,7.699869300387311E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880812,1988-08-12,7.703013239496509E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880813,1988-08-13,7.721700483792218E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880814,1988-08-14,7.700172115753017E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880815,1988-08-15,7.710806423195078E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880816,1988-08-16,7.716421344746161E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880817,1988-08-17,7.731487686261002E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880818,1988-08-18,7.713324746909482E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880819,1988-08-19,7.673937605368898E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880820,1988-08-20,7.668907247092001E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880821,1988-08-21,7.69277765496182E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880822,1988-08-22,7.725828701870055E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880823,1988-08-23,7.72483640073553E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880824,1988-08-24,7.670990064425522E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880825,1988-08-25,7.680941169622621E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880826,1988-08-26,7.708439095667213E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880827,1988-08-27,7.699932834624391E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880828,1988-08-28,7.66495874961766E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880829,1988-08-29,7.690272744585393E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880830,1988-08-30,7.706023745792097E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880831,1988-08-31,7.692740167759569E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880901,1988-09-01,7.616246877074144E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880902,1988-09-02,7.62463590465116E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880903,1988-09-03,7.655706623872667E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880904,1988-09-04,7.711777825326004E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880905,1988-09-05,7.751646963931764E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880906,1988-09-06,7.766909959697153E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880907,1988-09-07,7.752052849604343E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880908,1988-09-08,7.729734760972952E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880909,1988-09-09,7.726964995421832E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880910,1988-09-10,7.757704512573586E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880911,1988-09-11,7.761042434572621E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880912,1988-09-12,7.738493932486678E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880913,1988-09-13,7.69550532390676E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880914,1988-09-14,7.71924542499414E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880915,1988-09-15,7.75557177075289E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880916,1988-09-16,7.761150255152983E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880917,1988-09-17,7.760419977240149E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880918,1988-09-18,7.783022106547375E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880919,1988-09-19,7.80013271852497E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880920,1988-09-20,7.771758062719783E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880921,1988-09-21,7.715021918387056E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880922,1988-09-22,7.68088726291617E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880923,1988-09-23,7.68289259611102E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880924,1988-09-24,7.732962331706497E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880925,1988-09-25,7.767651837648941E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880926,1988-09-26,7.7757460945686E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880927,1988-09-27,7.75297347208917E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880928,1988-09-28,7.708062264134418E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880929,1988-09-29,7.722526741319531E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880930,1988-09-30,7.767463006671593E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881001,1988-10-01,7.790341047066695E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881002,1988-10-02,7.768260833690039E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881003,1988-10-03,7.73996834626009E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881004,1988-10-04,7.706118247482301E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881005,1988-10-05,7.683473256771275E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881006,1988-10-06,7.6651927493409E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881007,1988-10-07,7.644977238134991E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881008,1988-10-08,7.692126543625406E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881009,1988-10-09,7.652658650580054E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881010,1988-10-10,7.690276069822565E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881011,1988-10-11,7.639577215706891E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881012,1988-10-12,7.639315697543585E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881013,1988-10-13,7.665253079245796E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881014,1988-10-14,7.671467031565393E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881015,1988-10-15,7.724002246292075E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881016,1988-10-16,7.73091774890702E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881017,1988-10-17,7.700191117892064E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881018,1988-10-18,7.64656825377901E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881019,1988-10-19,7.638864322939023E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881020,1988-10-20,7.717260394605487E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881021,1988-10-21,7.743290932474551E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881022,1988-10-22,7.731330996714702E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881023,1988-10-23,7.71235021733685E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881024,1988-10-24,7.741426350993192E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881025,1988-10-25,7.73777126709013E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881026,1988-10-26,7.701890458070749E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881027,1988-10-27,7.700717238990147E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881028,1988-10-28,7.732729563058215E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881029,1988-10-29,7.766408782568283E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881030,1988-10-30,7.748603484295242E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881031,1988-10-31,7.735395096260495E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881101,1988-11-01,7.745969248444032E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881102,1988-11-02,7.746762012708936E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881103,1988-11-03,7.749732376117897E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881104,1988-11-04,7.745297395667346E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881105,1988-11-05,7.754175858133453E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881106,1988-11-06,7.746452340517372E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881107,1988-11-07,7.723420153209569E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881108,1988-11-08,7.691707491856451E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881109,1988-11-09,7.702596198119377E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881110,1988-11-10,7.728750748455438E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881111,1988-11-11,7.75192265965777E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881112,1988-11-12,7.759261198630356E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881113,1988-11-13,7.780566844172867E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881114,1988-11-14,7.802443030323097E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881115,1988-11-15,7.787520221915118E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881116,1988-11-16,7.77221179393133E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881117,1988-11-17,7.756912091151694E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881118,1988-11-18,7.742895801601517E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881119,1988-11-19,7.75677697345478E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881120,1988-11-20,7.657950665787268E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881121,1988-11-21,7.699671403676784E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881122,1988-11-22,7.765128500043408E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881123,1988-11-23,7.78798604021992E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881124,1988-11-24,7.779807911010365E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881125,1988-11-25,7.743745521784836E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881126,1988-11-26,7.722559063229533E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881127,1988-11-27,7.75934149367172E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
