system:index,date,u_component_of_wind_10m,.geo
19860917,1986-09-17,-86255.51130836396,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860918,1986-09-18,-1063267.2029401062,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860919,1986-09-19,-1644505.0250430766,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860920,1986-09-20,-481996.0564776978,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860921,1986-09-21,64765.822163182864,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860922,1986-09-22,-52136.443149175146,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860923,1986-09-23,-805542.3007127203,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860924,1986-09-24,-693765.8778624067,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860925,1986-09-25,-257527.35503637113,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860926,1986-09-26,-179896.0135135999,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860927,1986-09-27,279046.6015392693,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860928,1986-09-28,-264858.1039024733,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860929,1986-09-29,-848928.0027239148,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860930,1986-09-30,-1630539.8024237747,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861001,1986-10-01,-1201503.6070208682,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861002,1986-10-02,-1204089.3735286049,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861003,1986-10-03,-1384232.670022406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861004,1986-10-04,-815849.0628674286,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861005,1986-10-05,236611.85961336756,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861006,1986-10-06,-97976.89654446329,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861007,1986-10-07,-381326.66544830246,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861008,1986-10-08,-198120.7365858313,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861009,1986-10-09,-457107.84460168646,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861010,1986-10-10,-123275.86208808969,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861011,1986-10-11,-651842.3586040516,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861012,1986-10-12,-1621962.6274868986,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861013,1986-10-13,-1588947.6702878964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861014,1986-10-14,-460128.78671893675,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861015,1986-10-15,-197180.34660971092,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861016,1986-10-16,-932924.8992086627,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861017,1986-10-17,-1030040.8053151502,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861018,1986-10-18,740046.293653662,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861019,1986-10-19,2662617.1599241826,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861020,1986-10-20,3679548.456937717,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861021,1986-10-21,2662370.428252991,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861022,1986-10-22,3428715.8067921638,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861023,1986-10-23,3207496.889872074,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861024,1986-10-24,412509.4062572655,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861025,1986-10-25,2654874.7495574798,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861026,1986-10-26,2047129.2579858783,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861027,1986-10-27,553829.8328484973,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861028,1986-10-28,1000655.060464195,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861029,1986-10-29,1080045.7728148825,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861030,1986-10-30,818000.7746748795,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861031,1986-10-31,1044286.8435957789,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861101,1986-11-01,1682650.2255443595,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861102,1986-11-02,742398.1074465732,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861103,1986-11-03,101662.4466002464,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861104,1986-11-04,309830.6576298248,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861105,1986-11-05,806551.3838269478,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861106,1986-11-06,726106.1629347885,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861107,1986-11-07,-233699.60281002938,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861108,1986-11-08,954336.6150266435,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861109,1986-11-09,-331837.1411863823,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861110,1986-11-10,-114114.09508141436,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861111,1986-11-11,-97161.63279612921,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861112,1986-11-12,-1019775.9240599852,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861113,1986-11-13,-951264.0272316306,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861114,1986-11-14,-1271317.8619260176,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861115,1986-11-15,-38094.37907931034,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861116,1986-11-16,129784.14068216825,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861117,1986-11-17,1364329.886093024,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861118,1986-11-18,1434954.3000638566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861119,1986-11-19,1456218.9366297002,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861120,1986-11-20,1400870.8469205059,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861121,1986-11-21,1347209.434525968,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861122,1986-11-22,2630512.2465398777,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861123,1986-11-23,2889833.561368215,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861124,1986-11-24,1596058.9101225568,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861125,1986-11-25,481863.20585153,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861126,1986-11-26,1738026.2585538123,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861127,1986-11-27,26072.960330000074,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861128,1986-11-28,-1353781.2924299585,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861129,1986-11-29,-1008684.811295402,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861130,1986-11-30,-582503.0140553329,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861201,1986-12-01,20616.42520355473,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861202,1986-12-02,-179581.4660710995,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861203,1986-12-03,-180549.72447291002,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861204,1986-12-04,-106131.8966849726,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861205,1986-12-05,174555.02263545265,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861206,1986-12-06,346413.46108148014,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861207,1986-12-07,-224817.9808111037,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861208,1986-12-08,-498116.52913305303,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861209,1986-12-09,1409791.2890852697,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861210,1986-12-10,-22546.33942272127,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861211,1986-12-11,-323209.80243775964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861212,1986-12-12,-109498.94266080574,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861213,1986-12-13,732374.6064429012,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861214,1986-12-14,1089670.6753676005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861215,1986-12-15,956766.393208883,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861216,1986-12-16,3139169.4164098534,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861217,1986-12-17,2514077.440745539,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861218,1986-12-18,3604321.9018608704,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861219,1986-12-19,4368116.149943955,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861220,1986-12-20,2930071.9681611266,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861221,1986-12-21,1864993.8020563074,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861222,1986-12-22,1130800.7902362,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861223,1986-12-23,1198739.2297767408,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861224,1986-12-24,390987.2061807367,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861225,1986-12-25,1606484.4934438025,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861226,1986-12-26,2137210.4674879434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861227,1986-12-27,2387173.8735816814,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861228,1986-12-28,2429221.4614500627,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861229,1986-12-29,2321712.058887282,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861230,1986-12-30,2013614.772020704,"{""type"":""MultiPoint"",""coordinates"":[]}"
19861231,1986-12-31,2616772.7954331497,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870101,1987-01-01,2782233.4977422077,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870102,1987-01-02,3342915.6252348386,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870103,1987-01-03,532520.3820117591,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870104,1987-01-04,959598.2448579605,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870105,1987-01-05,2509517.520809027,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870106,1987-01-06,2777556.2829741063,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870107,1987-01-07,263441.3953288909,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870108,1987-01-08,-658433.9245417276,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870109,1987-01-09,-341657.14494879957,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870110,1987-01-10,-482167.84361581743,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870111,1987-01-11,-581008.9616616088,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870112,1987-01-12,-2005310.2619931207,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870113,1987-01-13,-2037772.1730641609,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870114,1987-01-14,351692.3883066379,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870115,1987-01-15,-79927.52861225468,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870116,1987-01-16,-274794.3643040566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870117,1987-01-17,-198939.6493216509,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870118,1987-01-18,-264729.12032605277,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870119,1987-01-19,-252140.2976332854,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870120,1987-01-20,-832423.328719169,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870121,1987-01-21,-1115271.7674612384,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870122,1987-01-22,-1104671.4457903686,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870123,1987-01-23,-728183.3697710802,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870124,1987-01-24,-722877.7071789865,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870125,1987-01-25,-1003233.3223917941,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870126,1987-01-26,-648271.2570274711,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870127,1987-01-27,-978196.5905229608,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870128,1987-01-28,-566277.4456687813,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870129,1987-01-29,-2365098.9376733257,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870130,1987-01-30,-2526588.1542149545,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870131,1987-01-31,-934564.6183822345,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870201,1987-02-01,-922005.5320331039,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870202,1987-02-02,-1045412.9539477725,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870203,1987-02-03,-665947.8827982256,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870204,1987-02-04,-611370.6575376523,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870205,1987-02-05,515838.41115081817,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870206,1987-02-06,1507918.5247923187,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870207,1987-02-07,1239501.0707921798,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870208,1987-02-08,1248935.5429568242,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870209,1987-02-09,157005.69763722995,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870210,1987-02-10,1098988.3221915953,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870211,1987-02-11,-1082594.3727022894,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870212,1987-02-12,1016217.2113428358,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870213,1987-02-13,436933.6231902869,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870214,1987-02-14,1725358.5568803966,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870215,1987-02-15,1105595.8198405772,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870216,1987-02-16,833483.4061580328,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870217,1987-02-17,354662.9886913488,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870218,1987-02-18,454445.5578781348,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870219,1987-02-19,-67540.97279823854,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870220,1987-02-20,-310373.87913966144,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870221,1987-02-21,-99523.74947576753,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870222,1987-02-22,-293788.0399939718,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870223,1987-02-23,-878022.1693182926,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870224,1987-02-24,-1432540.8249908953,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870225,1987-02-25,-919329.2195432389,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870226,1987-02-26,891087.0169332743,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870227,1987-02-27,1952876.5966466374,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870228,1987-02-28,2312475.7354289694,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870301,1987-03-01,1212862.5002243698,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870302,1987-03-02,3202047.5966141345,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870303,1987-03-03,698691.6718166799,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870304,1987-03-04,205077.52562378606,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870305,1987-03-05,-433339.3571846642,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870306,1987-03-06,-1843416.013965205,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870307,1987-03-07,-1557605.9754017908,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870308,1987-03-08,-896168.6754890119,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870309,1987-03-09,-1487059.0173236653,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870310,1987-03-10,-1480104.8453422051,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870311,1987-03-11,-1685899.640773364,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870312,1987-03-12,-1731232.4430324847,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870313,1987-03-13,-60736.59537942501,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870314,1987-03-14,-40379.259152071005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870315,1987-03-15,897292.1922632952,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870316,1987-03-16,1247538.2829450583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870317,1987-03-17,1648874.8088199522,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870318,1987-03-18,2745529.9183568787,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870319,1987-03-19,2863163.468456389,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870320,1987-03-20,1980525.8444613342,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870321,1987-03-21,563246.175518548,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870322,1987-03-22,1588182.3974674707,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870323,1987-03-23,1675631.911773017,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870324,1987-03-24,859077.5405651864,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870325,1987-03-25,979743.2153721543,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870326,1987-03-26,1109150.6878534432,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870327,1987-03-27,1797760.0430191634,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870328,1987-03-28,3283199.9981196686,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870329,1987-03-29,1722158.1758966,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870330,1987-03-30,1342701.7575619337,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870331,1987-03-31,502731.50044340873,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870401,1987-04-01,363497.3585998864,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870402,1987-04-02,-4651.030189264668,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870403,1987-04-03,-1754220.5676906756,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870404,1987-04-04,-81998.45707308121,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870405,1987-04-05,29624.96075678469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870406,1987-04-06,91130.90533503173,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870407,1987-04-07,85527.4065024926,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870408,1987-04-08,711736.6454281325,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870409,1987-04-09,1368500.2445754644,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870410,1987-04-10,2117649.043210614,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870411,1987-04-11,2279127.4920522375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870412,1987-04-12,1566088.2421979208,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870413,1987-04-13,681684.1638215956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870414,1987-04-14,-104977.84144737548,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870415,1987-04-15,-806380.9036197633,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870416,1987-04-16,-1193945.8660985285,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870417,1987-04-17,-672881.9851119486,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870418,1987-04-18,492288.68119116407,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870419,1987-04-19,1290152.0217359052,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870420,1987-04-20,2019545.9463613303,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870421,1987-04-21,-116467.81598675155,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870422,1987-04-22,-1605870.4990370977,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870423,1987-04-23,-1440570.0847477615,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870424,1987-04-24,-1566891.465032225,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870425,1987-04-25,-10334.74520831382,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870426,1987-04-26,-124111.02807603903,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870427,1987-04-27,-1699136.4895350453,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870428,1987-04-28,-1864193.9799222862,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870429,1987-04-29,-363325.8589685241,"{""type"":""MultiPoint"",""coordinates"":[]}"
19870430,1987-04-30,1004788.4898087882,"{""type"":""MultiPoint"",""coordinates"":[]}"
