system:index,date,temperature_2m,.geo
19890310,1989-03-10,2.2241008571225703E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890311,1989-03-11,2.2326924478107342E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890312,1989-03-12,2.241673789393656E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890313,1989-03-13,2.217964825812409E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890314,1989-03-14,2.2033104728484988E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890315,1989-03-15,2.2249125621355534E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890316,1989-03-16,2.2328417997270274E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890317,1989-03-17,2.2067597578968573E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890318,1989-03-18,2.190285595341251E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890319,1989-03-19,2.2001785734452212E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890320,1989-03-20,2.2006856879607427E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890321,1989-03-21,2.207020343787311E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890322,1989-03-22,2.2296964159430483E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890323,1989-03-23,2.2037012315093476E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890324,1989-03-24,2.2124008736395568E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890325,1989-03-25,2.2293369659669954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890326,1989-03-26,2.2404108373518264E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890327,1989-03-27,2.259148953307181E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890328,1989-03-28,2.262477154165491E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890329,1989-03-29,2.256015763001487E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890330,1989-03-30,2.254217563840794E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890331,1989-03-31,2.2546714276280177E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890401,1989-04-01,2.2425669532014966E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890402,1989-04-02,2.227668388612281E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890403,1989-04-03,2.216065145208699E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890404,1989-04-04,2.2028415529658344E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890405,1989-04-05,2.1953656271463922E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890406,1989-04-06,2.2022111871145564E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890407,1989-04-07,2.214299699871958E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890408,1989-04-08,2.216554748808386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890409,1989-04-09,2.235529140140303E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890410,1989-04-10,2.2365746626338878E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890411,1989-04-11,2.238052196974709E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890412,1989-04-12,2.222878408489294E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890413,1989-04-13,2.2077853487844932E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890414,1989-04-14,2.2082183977822018E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890415,1989-04-15,2.2175957808997154E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890416,1989-04-16,2.2158080805153006E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890417,1989-04-17,2.2148175083624876E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890418,1989-04-18,2.2181674100902683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890419,1989-04-19,2.220121645175727E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890420,1989-04-20,2.2202277352784538E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890421,1989-04-21,2.208445897325204E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890422,1989-04-22,2.2027674396321976E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890423,1989-04-23,2.218141220372489E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890424,1989-04-24,2.236016897799136E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890425,1989-04-25,2.2221427110746318E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890426,1989-04-26,2.197068511790401E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890427,1989-04-27,2.195426070498139E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890428,1989-04-28,2.2019419334835443E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890429,1989-04-29,2.205787223298821E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890430,1989-04-30,2.215190828097593E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890501,1989-05-01,2.231225099670328E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890502,1989-05-02,2.249102293467093E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890503,1989-05-03,2.2660524817671335E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890504,1989-05-04,2.2803223071160224E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890505,1989-05-05,2.2867382012614992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890506,1989-05-06,2.2749451635968435E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890507,1989-05-07,2.2531246912998596E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890508,1989-05-08,2.2597191606709373E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890509,1989-05-09,2.2703567697246903E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890510,1989-05-10,2.2638381393804565E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890511,1989-05-11,2.2595330033338213E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890512,1989-05-12,2.247708390755998E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890513,1989-05-13,2.2406125833973145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890514,1989-05-14,2.2436571397018737E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890515,1989-05-15,2.2552099258082992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890516,1989-05-16,2.26523671653486E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890517,1989-05-17,2.274794894719373E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890518,1989-05-18,2.286845856116184E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890519,1989-05-19,2.2950136130758053E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890520,1989-05-20,2.301893119268402E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890521,1989-05-21,2.3014939205969566E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890522,1989-05-22,2.2977509699054623E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890523,1989-05-23,2.3025135539569047E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890524,1989-05-24,2.305907916518523E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890525,1989-05-25,2.2988528046047485E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890526,1989-05-26,2.2904634569282386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890527,1989-05-27,2.2849700885379377E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890528,1989-05-28,2.288612544815295E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890529,1989-05-29,2.286824152395469E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890530,1989-05-30,2.278814442802606E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890531,1989-05-31,2.2588352345584375E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890601,1989-06-01,2.2534735144889832E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890602,1989-06-02,2.2475861948556513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890603,1989-06-03,2.2408415057747436E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890604,1989-06-04,2.2404338606768316E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890605,1989-06-05,2.2395496072355932E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890606,1989-06-06,2.2390827802608746E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890607,1989-06-07,2.241359648402467E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890608,1989-06-08,2.2486729890335664E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890609,1989-06-09,2.2676411762265426E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890610,1989-06-10,2.276885968845883E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890611,1989-06-11,2.289135952223115E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890612,1989-06-12,2.3041555135391587E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890613,1989-06-13,2.3051117975217015E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890614,1989-06-14,2.30635288418764E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890615,1989-06-15,2.311750104138712E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890616,1989-06-16,2.312804509698471E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890617,1989-06-17,2.308598103902211E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890618,1989-06-18,2.31038390080979E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890619,1989-06-19,2.3181729657703954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890620,1989-06-20,2.3268945059411848E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890621,1989-06-21,2.3267448787798107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890622,1989-06-22,2.3014186198975235E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890623,1989-06-23,2.295164630961386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890624,1989-06-24,2.3056013899981228E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890625,1989-06-25,2.3180262673959383E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890626,1989-06-26,2.3164034351145747E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890627,1989-06-27,2.2915888778964907E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890628,1989-06-28,2.2785504991776627E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890629,1989-06-29,2.2805159606082687E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890630,1989-06-30,2.294396994643677E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890701,1989-07-01,2.2980049239631897E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890702,1989-07-02,2.2848158127353877E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890703,1989-07-03,2.288921150369643E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890704,1989-07-04,2.2933129851914838E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890705,1989-07-05,2.3113761296865314E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890706,1989-07-06,2.3319329660863802E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890707,1989-07-07,2.3178263875187716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890708,1989-07-08,2.3030279027971172E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890709,1989-07-09,2.302190555640176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890710,1989-07-10,2.2966084017428118E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890711,1989-07-11,2.293490651623786E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890712,1989-07-12,2.301781743465674E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890713,1989-07-13,2.306012879453766E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890714,1989-07-14,2.29646303127118E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890715,1989-07-15,2.2953968151824272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890716,1989-07-16,2.3094534776473325E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890717,1989-07-17,2.313421683183128E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890718,1989-07-18,2.313795958109954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890719,1989-07-19,2.309704522741244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890720,1989-07-20,2.328331426619178E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890721,1989-07-21,2.3461806672880676E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890722,1989-07-22,2.354603907454433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890723,1989-07-23,2.340158039169659E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890724,1989-07-24,2.326959296456273E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890725,1989-07-25,2.3220190271332133E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890726,1989-07-26,2.3205217795131302E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890727,1989-07-27,2.3119931713551265E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890728,1989-07-28,2.3107248271598873E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890729,1989-07-29,2.3210679522959012E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890730,1989-07-30,2.313218375612375E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890731,1989-07-31,2.2944207092674655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890801,1989-08-01,2.2817221998441422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890802,1989-08-02,2.287336392623593E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890803,1989-08-03,2.2970265624255037E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890804,1989-08-04,2.3098021115883237E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890805,1989-08-05,2.3131452145675367E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890806,1989-08-06,2.314545468914889E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890807,1989-08-07,2.3132810524988535E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890808,1989-08-08,2.3059714982278436E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890809,1989-08-09,2.308511800387252E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890810,1989-08-10,2.3104052640559036E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890811,1989-08-11,2.305593771450735E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890812,1989-08-12,2.30644974627815E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890813,1989-08-13,2.307983157394529E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890814,1989-08-14,2.3130141189713833E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890815,1989-08-15,2.3270719423481277E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19890816,1989-08-16,2.315032719539944E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
