system:index,date,evaporation_from_open_water_surfaces_excluding_oceans_sum,.geo
19940610,1994-06-10,-318.2441266336662,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940611,1994-06-11,-309.28783442738694,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940612,1994-06-12,-346.16370211109745,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940613,1994-06-13,-384.1487522947858,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940614,1994-06-14,-395.12688597452586,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940615,1994-06-15,-420.64306333454067,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940616,1994-06-16,-434.68425726979206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940617,1994-06-17,-422.61088369078345,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940618,1994-06-18,-410.6577575536667,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940619,1994-06-19,-293.795443333368,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940620,1994-06-20,-287.2112008284097,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940621,1994-06-21,-338.89995080624533,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940622,1994-06-22,-326.2435044916362,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940623,1994-06-23,-412.9308808412154,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940624,1994-06-24,-454.87228404180553,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940625,1994-06-25,-207.2121013994514,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940626,1994-06-26,-237.36574335347666,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940627,1994-06-27,-343.46737261720386,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940628,1994-06-28,-432.79885666046016,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940629,1994-06-29,-429.1696034325175,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940630,1994-06-30,-471.8985712430906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940701,1994-07-01,-456.900837586756,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940702,1994-07-02,-411.3064451185564,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940703,1994-07-03,-432.6878223972609,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940704,1994-07-04,-391.376973953792,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940705,1994-07-05,-360.4895592761602,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940706,1994-07-06,-339.85192566682457,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940707,1994-07-07,-298.90691320364715,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940708,1994-07-08,-240.03497716726793,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940709,1994-07-09,-300.3998717890301,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940710,1994-07-10,-396.23525189554846,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940711,1994-07-11,-410.71245304892284,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940712,1994-07-12,-391.3504123452367,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940713,1994-07-13,-320.13741850787073,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940714,1994-07-14,-253.25873728903974,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940715,1994-07-15,-342.0751774297022,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940716,1994-07-16,-376.95992171901173,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940717,1994-07-17,-317.29127832338884,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940718,1994-07-18,-208.52135201555632,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940719,1994-07-19,-176.138144731235,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940720,1994-07-20,-308.180518960142,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940721,1994-07-21,-362.7030081280304,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940722,1994-07-22,-367.62299665752073,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940723,1994-07-23,-338.99184454413086,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940724,1994-07-24,-354.4520436544135,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940725,1994-07-25,-324.7989156079164,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940726,1994-07-26,-362.38235776646474,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940727,1994-07-27,-388.20692597712895,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940728,1994-07-28,-284.8800915060037,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940729,1994-07-29,-309.83520193916786,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940730,1994-07-30,-344.5221232197177,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940731,1994-07-31,-275.32189334978324,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940801,1994-08-01,-318.75538989976235,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940802,1994-08-02,-410.3868468372821,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940803,1994-08-03,-506.47839204824027,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940804,1994-08-04,-438.0894740289162,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940805,1994-08-05,-355.91637179293525,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940806,1994-08-06,-380.1927170322493,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940807,1994-08-07,-312.29990357774113,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940808,1994-08-08,-311.11427465818815,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940809,1994-08-09,-399.84654898650024,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940810,1994-08-10,-287.27319210536905,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940811,1994-08-11,-276.6791533129473,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940812,1994-08-12,-280.9513069768692,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940813,1994-08-13,-246.9450026277688,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940814,1994-08-14,-358.46108680317445,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940815,1994-08-15,-405.7537489334095,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940816,1994-08-16,-372.1334138934152,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940817,1994-08-17,-243.57966156322152,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940818,1994-08-18,-291.115419152104,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940819,1994-08-19,-237.81079528247977,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940820,1994-08-20,-296.61001107677896,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940821,1994-08-21,-345.20193691013304,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940822,1994-08-22,-301.5131522224264,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940823,1994-08-23,-254.11667925132917,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940824,1994-08-24,-223.1409407974729,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940825,1994-08-25,-200.93846440378235,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940826,1994-08-26,-197.76984535603032,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940827,1994-08-27,-247.7138077006927,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940828,1994-08-28,-248.7203960539794,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940829,1994-08-29,-283.9821747495709,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940830,1994-08-30,-271.79674519605277,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940831,1994-08-31,-163.92461127157068,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940901,1994-09-01,-211.28366303497575,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940902,1994-09-02,-238.48244410703208,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940903,1994-09-03,-297.82516089986797,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940904,1994-09-04,-272.69833260574126,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940905,1994-09-05,-234.8700122499455,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940906,1994-09-06,-218.11505590313655,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940907,1994-09-07,-150.78999035859707,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940908,1994-09-08,-172.99876743100364,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940909,1994-09-09,-305.08884674695946,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940910,1994-09-10,-237.18110126803901,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940911,1994-09-11,-163.63844650540958,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940912,1994-09-12,-190.3288567306384,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940913,1994-09-13,-210.30065098832932,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940914,1994-09-14,-154.40228398550158,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940915,1994-09-15,-188.80357493991042,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940916,1994-09-16,-160.76138313484103,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940917,1994-09-17,-213.16193087978468,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940918,1994-09-18,-178.67772736880073,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940919,1994-09-19,-130.66676895631593,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940920,1994-09-20,-67.24158516646565,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940921,1994-09-21,-104.09691590779816,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940922,1994-09-22,-148.25216832076956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940923,1994-09-23,-98.27233696909907,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940924,1994-09-24,-229.46835687436564,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940925,1994-09-25,-244.48553520297497,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940926,1994-09-26,-113.96006196739488,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940927,1994-09-27,-146.1010140870494,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940928,1994-09-28,-176.7942684584863,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940929,1994-09-29,-191.53632770729837,"{""type"":""MultiPoint"",""coordinates"":[]}"
19940930,1994-09-30,-120.6188633840313,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941001,1994-10-01,-113.78579837089859,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941002,1994-10-02,-120.02348978331909,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941003,1994-10-03,-116.56373840084731,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941004,1994-10-04,-206.1222118648392,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941005,1994-10-05,-235.97731936617282,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941006,1994-10-06,-222.671359325646,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941007,1994-10-07,-194.8985052855374,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941008,1994-10-08,-199.66394884141903,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941009,1994-10-09,-200.19161075641233,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941010,1994-10-10,-133.45039719302122,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941011,1994-10-11,-107.18952633307381,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941012,1994-10-12,-116.75182830436401,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941013,1994-10-13,-170.0193949487097,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941014,1994-10-14,-198.84835954387194,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941015,1994-10-15,-186.8874080822128,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941016,1994-10-16,-146.15309446200592,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941017,1994-10-17,-171.65530283136098,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941018,1994-10-18,-180.13759094735786,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941019,1994-10-19,-81.90893676900208,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941020,1994-10-20,-59.64279734619022,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941021,1994-10-21,-97.20397196951522,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941022,1994-10-22,-80.51637279026973,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941023,1994-10-23,-110.2982971623615,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941024,1994-10-24,-91.47845192129782,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941025,1994-10-25,-91.12547580927763,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941026,1994-10-26,-96.32898260713475,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941027,1994-10-27,-92.1496425487247,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941028,1994-10-28,-45.93030664342469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941029,1994-10-29,-80.18205391758075,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941030,1994-10-30,-79.59368485446798,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941031,1994-10-31,-150.35975690717984,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941101,1994-11-01,-97.46439485867319,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941102,1994-11-02,-93.69803711679202,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941103,1994-11-03,-131.11925250749087,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941104,1994-11-04,-60.7509768739415,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941105,1994-11-05,-27.976963184395906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941106,1994-11-06,-78.74064643660962,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941107,1994-11-07,-61.565166362066506,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941108,1994-11-08,-82.80055397170975,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941109,1994-11-09,-45.73783496422322,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941110,1994-11-10,-40.88473909554427,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941111,1994-11-11,-52.25995783374337,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941112,1994-11-12,-45.3330236710553,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941113,1994-11-13,-64.47710160637698,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941114,1994-11-14,-96.00192742228136,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941115,1994-11-15,-76.34090609821476,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941116,1994-11-16,-51.347432548225896,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941117,1994-11-17,-61.240859997765604,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941118,1994-11-18,-23.931775494350752,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941119,1994-11-19,-38.15854335432213,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941120,1994-11-20,-68.22826042907576,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941121,1994-11-21,-40.41963903010435,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941122,1994-11-22,-43.964346908626375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941123,1994-11-23,-54.398538440834805,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941124,1994-11-24,-47.30225807965052,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941125,1994-11-25,-59.48144640012766,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941126,1994-11-26,-57.15386006782628,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941127,1994-11-27,-37.95538437301655,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941128,1994-11-28,-64.05958560337409,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941129,1994-11-29,-63.18248854863876,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941130,1994-11-30,-47.45553981726808,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941201,1994-12-01,-46.58667845858771,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941202,1994-12-02,-64.85353080232566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941203,1994-12-03,-69.86918544294315,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941204,1994-12-04,-26.859773535748886,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941205,1994-12-05,-32.807463367177405,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941206,1994-12-06,-62.43835592543815,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941207,1994-12-07,-59.39334079415406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941208,1994-12-08,-55.78139459362775,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941209,1994-12-09,-14.439259722578672,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941210,1994-12-10,-31.414436218303205,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941211,1994-12-11,-45.8988398028482,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941212,1994-12-12,-47.24758387535408,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941213,1994-12-13,-46.790197417052426,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941214,1994-12-14,-41.809372333800624,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941215,1994-12-15,-48.11723480557139,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941216,1994-12-16,-34.62378418589117,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941217,1994-12-17,-32.89122457917162,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941218,1994-12-18,-31.854990408660907,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941219,1994-12-19,-4.653940525052007,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941220,1994-12-20,-17.436116425320538,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941221,1994-12-21,-18.989828031448063,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941222,1994-12-22,-62.86923215718133,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941223,1994-12-23,-82.21723567742637,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941224,1994-12-24,-51.640451400148166,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941225,1994-12-25,-44.13681265499769,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941226,1994-12-26,-30.944734670344168,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941227,1994-12-27,-22.774197627892555,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941228,1994-12-28,-37.47816050466442,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941229,1994-12-29,-64.53405838070583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941230,1994-12-30,-48.80342092072478,"{""type"":""MultiPoint"",""coordinates"":[]}"
19941231,1994-12-31,-25.571628098642673,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950101,1995-01-01,-70.51648754234078,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950102,1995-01-02,-79.87432296316268,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950103,1995-01-03,-46.09544515253642,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950104,1995-01-04,-44.48960472810104,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950105,1995-01-05,-37.857048018811675,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950106,1995-01-06,0.633532514839473,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950107,1995-01-07,-20.9401020152422,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950108,1995-01-08,-8.621518141257706,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950109,1995-01-09,-22.283802341142014,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950110,1995-01-10,-42.26474329981149,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950111,1995-01-11,-44.482729400154,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950112,1995-01-12,-91.08822568510378,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950113,1995-01-13,-52.58734004989856,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950114,1995-01-14,-40.426527762643104,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950115,1995-01-15,-35.567454813849935,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950116,1995-01-16,-52.01398308407877,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950117,1995-01-17,-118.66922695305126,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950118,1995-01-18,-42.02984839745746,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950119,1995-01-19,-67.41422393502421,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950120,1995-01-20,-57.10342496254065,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950121,1995-01-21,-41.588088469607214,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950122,1995-01-22,-53.622874611170495,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950123,1995-01-23,-70.39943163174156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950124,1995-01-24,-62.43712761963121,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950125,1995-01-25,-40.410172163496014,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950126,1995-01-26,-63.89430449667259,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950127,1995-01-27,-72.61039358604988,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950128,1995-01-28,-61.19936653961257,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950129,1995-01-29,-45.60377990093781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950130,1995-01-30,-46.83026516750894,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950131,1995-01-31,-88.34428022530876,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950201,1995-02-01,-110.29827042343831,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950202,1995-02-02,-42.76699406086623,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950203,1995-02-03,-71.47017957877691,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950204,1995-02-04,-24.5549904439927,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950205,1995-02-05,-17.218371587741533,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950206,1995-02-06,-53.91875866561323,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950207,1995-02-07,-80.37720925847202,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950208,1995-02-08,-44.283791210224855,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950209,1995-02-09,-40.66482836332395,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950210,1995-02-10,-55.30829868730628,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950211,1995-02-11,-53.24047051922726,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950212,1995-02-12,-90.5201315712165,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950213,1995-02-13,-41.36943840143974,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950214,1995-02-14,-108.0992068378765,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950215,1995-02-15,-47.549102386892464,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950216,1995-02-16,-158.77538247390052,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950217,1995-02-17,-72.4704662714574,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950218,1995-02-18,-127.93970478726918,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950219,1995-02-19,-105.95935029693365,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950220,1995-02-20,-117.00677311599016,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950221,1995-02-21,-106.4334403402992,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950222,1995-02-22,-137.8857331241844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950223,1995-02-23,-81.00865994424484,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950224,1995-02-24,-56.834213261443196,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950225,1995-02-25,-83.94054272486,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950226,1995-02-26,-96.08576717616835,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950227,1995-02-27,-147.96466531377365,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950228,1995-02-28,-114.25759311339752,"{""type"":""MultiPoint"",""coordinates"":[]}"
